"TOA5","250101","CR800","24913","CR800.Std.30.01","CPU:Rancho Largo.CR8","16822","M1440"
"TIMESTAMP","RECORD","TempAire_Max","TempAire_TMx","TempAire_Min","TempAire_TMn","HumRel_Max","HumRel_TMx","HumRel_Min","HumRel_TMn","BattV_Max","BattV_TMx","BattV_Min","BattV_TMn","HR_NEMA_Max","Temp_NEMA_Max"
"TS","RN","Deg C","Deg C","Deg C","Deg C","%","%","%","%","Volts","Volts","Volts","Volts","%","Deg C"
"","","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Max","Max"
"2017-11-07 00:00:00",297,28.82,"2017-11-06 10:09:50",20.26,"2017-11-06 01:59:50",100,"2017-11-06 00:00:05",69.6,"2017-11-06 09:40:45",13.26,"2017-11-06 06:13:55",12.68,"2017-11-06 05:26:20",7.855,38.36
"2017-11-08 00:00:00",298,25.72,"2017-11-07 13:47:05",20.04,"2017-11-07 05:06:20",100,"2017-11-07 00:00:05",85,"2017-11-07 09:19:10",13.26,"2017-11-07 06:04:15",12.68,"2017-11-07 05:08:30",8.71,33.55
"2017-11-09 00:00:00",299,27.01,"2017-11-08 11:17:35",20.15,"2017-11-08 05:31:10",100,"2017-11-08 00:00:05",79.98,"2017-11-08 11:44:30",13.26,"2017-11-08 06:01:55",12.69,"2017-11-08 04:48:05",9.28,36.93
"2017-11-10 00:00:00",300,28.4,"2017-11-09 11:16:25",19.82,"2017-11-09 16:50:15",100,"2017-11-09 00:00:05",66.13,"2017-11-09 10:44:20",13.26,"2017-11-09 06:35:40",12.68,"2017-11-09 05:48:05",10.74,39.23
"2017-11-11 00:00:00",301,27.92,"2017-11-10 13:10:15",20.76,"2017-11-10 00:38:20",100,"2017-11-10 00:00:05",79.43,"2017-11-10 13:04:10",13.26,"2017-11-10 06:04:45",12.68,"2017-11-10 04:29:00",11.08,37.48
"2017-11-12 00:00:00",302,28.6,"2017-11-11 11:13:00",20.73,"2017-11-11 01:27:00",100,"2017-11-11 00:23:10",70.18,"2017-11-11 11:15:15",13.26,"2017-11-11 06:31:25",12.68,"2017-11-11 04:58:45",12.33,38.9
"2017-11-13 00:00:00",303,27.91,"2017-11-12 12:46:20",20.78,"2017-11-12 23:19:15",100,"2017-11-12 00:16:45",77.01,"2017-11-12 12:46:35",13.25,"2017-11-12 07:06:40",12.68,"2017-11-12 05:44:30",12.57,36.18
"2017-11-14 00:00:00",304,27.43,"2017-11-13 11:39:45",20.42,"2017-11-13 06:20:10",100,"2017-11-13 00:00:05",78.42,"2017-11-13 11:49:20",13.25,"2017-11-13 06:29:20",12.68,"2017-11-13 04:55:20",13.52,35.13
"2017-11-15 00:00:00",305,27.3,"2017-11-14 12:38:25",20.76,"2017-11-14 06:17:40",100,"2017-11-14 00:00:05",78.18,"2017-11-14 10:36:10",13.25,"2017-11-14 06:59:20",12.68,"2017-11-14 05:20:20",14.6,37.44
"2017-11-16 00:00:00",306,25.44,"2017-11-15 11:52:40",20.37,"2017-11-15 23:41:50",100,"2017-11-15 00:00:05",86,"2017-11-15 11:53:10",13.25,"2017-11-15 06:50:45",12.68,"2017-11-15 05:50:15",14.74,31.31
"2017-11-17 00:00:00",307,26.62,"2017-11-16 08:53:45",19.49,"2017-11-16 04:40:50",100,"2017-11-16 00:00:05",77.32,"2017-11-16 10:04:55",13.28,"2017-11-16 06:22:50",12.68,"2017-11-16 05:09:00",15.58,33.64
"2017-11-18 00:00:00",308,28.13,"2017-11-17 10:03:15",19.66,"2017-11-17 04:33:10",100,"2017-11-17 00:00:05",71.21,"2017-11-17 09:08:25",13.28,"2017-11-17 06:19:00",12.69,"2017-11-17 05:08:00",16.06,38.96
"2017-11-19 00:00:00",309,27.97,"2017-11-18 10:02:05",20.77,"2017-11-18 03:46:00",100,"2017-11-18 14:54:20",58.09,"2017-11-18 02:42:45",13.25,"2017-11-18 06:19:00",12.68,"2017-11-18 05:11:20",17.61,40.17
"2017-11-20 00:00:00",310,27.58,"2017-11-19 10:57:50",19.76,"2017-11-19 06:18:10",100,"2017-11-19 00:00:05",74.05,"2017-11-19 10:59:05",13.28,"2017-11-19 06:18:45",12.67,"2017-11-19 05:26:45",17.35,37.34
"2017-11-21 00:00:00",311,27.46,"2017-11-20 09:32:30",19.44,"2017-11-20 05:40:15",100,"2017-11-20 00:00:05",74.37,"2017-11-20 09:32:55",13.28,"2017-11-20 06:28:40",12.67,"2017-11-20 04:59:40",18.03,35.34
"2017-11-22 00:00:00",312,25.42,"2017-11-21 13:44:20",20.05,"2017-11-21 04:42:05",100,"2017-11-21 00:00:10",84.9,"2017-11-21 13:40:15",13.26,"2017-11-21 06:08:15",12.68,"2017-11-21 05:14:40",17.96,30.69
"2017-11-23 00:00:00",313,26.04,"2017-11-22 10:31:00",20.22,"2017-11-22 03:12:10",100,"2017-11-22 00:33:50",83.1,"2017-11-22 10:22:10",13.26,"2017-11-22 06:21:10",12.69,"2017-11-22 04:39:20",19.28,33.99
"2017-11-24 00:00:00",314,27.79,"2017-11-23 09:27:15",20.37,"2017-11-23 05:41:15",100,"2017-11-23 00:00:05",76.8,"2017-11-23 09:28:55",13.26,"2017-11-23 06:16:50",12.69,"2017-11-23 05:15:05",74.32,37.28
"2017-11-25 00:00:00",315,27.36,"2017-11-24 08:12:30",20.76,"2017-11-24 03:44:15",100,"2017-11-24 15:47:15",72.65,"2017-11-24 07:37:45",13.25,"2017-11-24 06:11:00",12.69,"2017-11-24 04:25:20",23.44,37.98
"2017-11-26 00:00:00",316,27.68,"2017-11-25 12:42:10",20.42,"2017-11-25 05:40:20",100,"2017-11-25 01:01:00",75.14,"2017-11-25 09:37:45",13.25,"2017-11-25 06:37:00",12.68,"2017-11-25 05:26:15",24.05,35.27
"2017-11-27 00:00:00",317,27.88,"2017-11-26 10:26:35",20.16,"2017-11-26 05:20:45",100,"2017-11-26 00:00:05",74.76,"2017-11-26 10:04:50",13.26,"2017-11-26 06:18:00",12.68,"2017-11-26 05:37:00",25.07,40.42
"2017-11-28 00:00:00",318,26.3,"2017-11-27 09:59:40",20.62,"2017-11-27 05:08:55",100,"2017-11-27 00:00:05",81.7,"2017-11-27 10:00:00",13.25,"2017-11-27 06:54:40",12.68,"2017-11-27 05:54:45",24.8,34.25
"2017-11-29 00:00:00",319,27.49,"2017-11-28 12:38:20",20.8,"2017-11-28 01:47:00",100,"2017-11-28 00:00:05",79.3,"2017-11-28 12:38:30",13.25,"2017-11-28 06:27:00",12.68,"2017-11-28 05:29:30",25.55,36.29
"2017-11-30 00:00:00",320,26.53,"2017-11-29 08:38:25",20.52,"2017-11-29 22:22:10",100,"2017-11-29 00:00:05",69.93,"2017-11-29 18:23:30",13.25,"2017-11-29 06:39:40",12.68,"2017-11-29 04:18:45",26.23,33.67
"2017-12-01 00:00:00",321,28.65,"2017-11-30 11:09:30",19.91,"2017-11-30 23:50:05",100,"2017-11-30 00:00:05",71.36,"2017-11-30 10:34:00",13.25,"2017-11-30 06:21:00",12.68,"2017-11-30 05:03:15",27.4,39.04
"2017-12-02 00:00:00",322,28.94,"2017-12-01 12:28:50",19.62,"2017-12-01 04:40:40",100,"2017-12-01 00:00:05",74.43,"2017-12-01 12:30:35",13.28,"2017-12-01 06:19:00",12.67,"2017-12-01 04:59:20",28.25,39.9
"2017-12-03 00:00:00",323,28.25,"2017-12-02 13:35:40",20.25,"2017-12-02 04:15:20",100,"2017-12-02 00:00:05",74.19,"2017-12-02 10:11:00",13.27,"2017-12-02 06:27:25",12.67,"2017-12-02 05:01:00",28.39,38.3
"2017-12-04 00:00:00",324,27.71,"2017-12-03 11:58:35",20.14,"2017-12-03 22:31:35",100,"2017-12-03 00:00:05",73.84,"2017-12-03 11:59:25",13.26,"2017-12-03 06:21:00",12.67,"2017-12-03 04:47:00",29.61,37.05
"2017-12-05 00:00:00",325,28.32,"2017-12-04 10:48:40",20.1,"2017-12-04 03:44:30",100,"2017-12-04 03:30:50",71.99,"2017-12-04 10:49:15",13.27,"2017-12-04 06:27:10",12.67,"2017-12-04 05:23:20",29.81,40.33
"2017-12-06 00:00:00",326,26,"2017-12-05 07:59:15",20.82,"2017-12-05 02:58:20",100,"2017-12-05 00:00:05",84.7,"2017-12-05 08:00:45",13.25,"2017-12-05 06:32:20",12.67,"2017-12-05 05:29:00",30.23,31.19
"2017-12-07 00:00:00",327,28.68,"2017-12-06 10:30:20",20.68,"2017-12-06 01:53:50",100,"2017-12-06 00:00:05",70.45,"2017-12-06 10:33:40",13.26,"2017-12-06 06:18:20",12.68,"2017-12-06 05:42:45",32.11,40.12
"2017-12-08 00:00:00",328,27.59,"2017-12-07 10:28:50",20.87,"2017-12-07 23:58:45",100,"2017-12-07 00:00:05",73.98,"2017-12-07 10:29:45",13.25,"2017-12-07 06:32:40",12.67,"2017-12-07 05:22:45",32.46,35.32
"2017-12-09 00:00:00",329,26.54,"2017-12-08 08:25:45",20.33,"2017-12-08 03:44:40",100,"2017-12-08 01:54:20",79.41,"2017-12-08 09:51:55",13.26,"2017-12-08 06:24:05",12.67,"2017-12-08 05:51:40",34.15,34.03
"2017-12-10 00:00:00",330,28.51,"2017-12-09 12:54:30",20.22,"2017-12-09 05:32:55",100,"2017-12-09 00:00:05",74.24,"2017-12-09 13:00:20",13.26,"2017-12-09 06:30:45",12.68,"2017-12-09 05:37:35",34.56,39.2
"2017-12-11 00:00:00",331,28.62,"2017-12-10 13:30:15",20.29,"2017-12-10 04:27:55",100,"2017-12-10 00:01:35",51.67,"2017-12-10 13:37:50",13.25,"2017-12-10 06:52:40",12.67,"2017-12-10 05:30:00",36.86,38.54
"2017-12-12 00:00:00",332,27.44,"2017-12-11 15:46:05",21.21,"2017-12-11 18:23:05",100,"2017-12-11 17:35:50",51.16,"2017-12-11 06:47:20",13.22,"2017-12-11 06:51:40",12.68,"2017-12-11 04:37:45",35.1,33.92
"2017-12-13 00:00:00",333,26.76,"2017-12-12 11:36:15",21.42,"2017-12-12 19:19:00",100,"2017-12-12 16:30:10",59.93,"2017-12-12 11:04:45",13.23,"2017-12-12 06:28:20",12.68,"2017-12-12 05:28:45",35.81,34.57
"2017-12-14 00:00:00",334,27.54,"2017-12-13 11:24:35",20.31,"2017-12-13 21:02:45",100,"2017-12-13 15:50:05",56.05,"2017-12-13 08:49:55",13.22,"2017-12-13 06:26:20",12.68,"2017-12-13 04:57:15",35.58,36.26
"2017-12-15 00:00:00",335,30.12,"2017-12-14 11:45:40",19.83,"2017-12-14 05:40:30",100,"2017-12-14 05:34:20",58.93,"2017-12-14 02:53:40",13.24,"2017-12-14 06:29:25",12.68,"2017-12-14 05:32:15",37.93,42.76
"2017-12-16 00:00:00",336,29.54,"2017-12-15 12:10:35",19.99,"2017-12-15 04:06:20",100,"2017-12-15 00:00:05",62.38,"2017-12-15 12:12:00",13.28,"2017-12-15 06:31:05",12.66,"2017-12-15 04:35:35",40.9,42.46
"2017-12-17 00:00:00",337,28.22,"2017-12-16 12:03:40",19.32,"2017-12-16 05:42:55",100,"2017-12-16 00:31:25",70.92,"2017-12-16 11:25:20",13.29,"2017-12-16 06:30:40",12.65,"2017-12-16 05:40:20",38.22,39.89
"2017-12-18 00:00:00",338,29.74,"2017-12-17 12:17:05",20.39,"2017-12-17 03:17:10",100,"2017-12-17 00:05:30",48.81,"2017-12-17 06:02:00",13.25,"2017-12-17 06:35:00",12.66,"2017-12-17 05:24:20",38.75,40.04
"2017-12-19 00:00:00",339,28.85,"2017-12-18 11:57:50",20.16,"2017-12-18 04:09:20",100,"2017-12-18 00:00:05",69.72,"2017-12-18 10:49:00",13.27,"2017-12-18 06:32:55",12.66,"2017-12-18 04:59:40",41.19,42.18
"2017-12-20 00:00:00",340,29.09,"2017-12-19 12:20:40",20.02,"2017-12-19 06:08:50",100,"2017-12-19 06:03:20",68.92,"2017-12-19 12:20:55",13.26,"2017-12-19 06:32:20",12.66,"2017-12-19 05:03:15",39.9,39.77
"2017-12-21 00:00:00",341,28.72,"2017-12-20 11:04:25",19.53,"2017-12-20 05:21:10",100,"2017-12-20 00:00:05",70.7,"2017-12-20 11:05:25",13.28,"2017-12-20 06:33:50",12.66,"2017-12-20 04:31:45",39.9,39.89
"2017-12-22 00:00:00",342,30.23,"2017-12-21 12:35:25",20.54,"2017-12-21 00:07:55",100,"2017-12-21 00:00:05",47.08,"2017-12-21 10:28:55",13.26,"2017-12-21 06:32:55",12.66,"2017-12-21 04:24:40",49.5,44.34
"2017-12-23 00:00:00",343,28.1,"2017-12-22 11:32:45",20.14,"2017-12-22 05:14:05",100,"2017-12-22 00:00:05",68.29,"2017-12-22 10:02:00",13.28,"2017-12-22 06:34:55",12.65,"2017-12-22 05:20:20",42.74,39.16
"2017-12-24 00:00:00",344,28.08,"2017-12-23 10:00:10",20.25,"2017-12-23 04:46:00",100,"2017-12-23 00:00:05",51.57,"2017-12-23 23:16:00",13.26,"2017-12-23 06:47:05",12.66,"2017-12-23 05:01:25",42.09,38.5
"2017-12-25 00:00:00",345,29,"2017-12-24 11:12:45",20.64,"2017-12-24 00:35:50",100,"2017-12-24 00:14:40",55.35,"2017-12-24 04:20:10",13.24,"2017-12-24 06:43:55",12.66,"2017-12-24 05:01:30",43.08,38.88
"2017-12-26 00:00:00",346,29.81,"2017-12-25 13:03:50",19.24,"2017-12-25 02:55:10",100,"2017-12-25 00:00:05",55.84,"2017-12-25 20:41:15",13.26,"2017-12-25 06:35:00",12.66,"2017-12-25 04:48:00",44.18,40.41
"2017-12-27 00:00:00",347,29.19,"2017-12-26 14:01:10",20.24,"2017-12-26 05:39:30",100,"2017-12-26 00:00:05",54.82,"2017-12-26 19:09:00",13.26,"2017-12-26 06:35:20",12.65,"2017-12-26 05:33:00",45.73,41.23
"2017-12-28 00:00:00",348,28.33,"2017-12-27 10:06:20",20.14,"2017-12-27 04:04:45",100,"2017-12-27 00:00:05",67.72,"2017-12-27 10:07:10",13.28,"2017-12-27 06:37:00",12.65,"2017-12-27 05:13:00",44.17,38.51
"2017-12-29 00:00:00",349,28.86,"2017-12-28 11:11:00",19.28,"2017-12-28 04:39:55",100,"2017-12-28 00:00:05",68.47,"2017-12-28 10:50:55",13.28,"2017-12-28 06:36:25",12.65,"2017-12-28 05:11:15",44.79,39.28
"2017-12-30 00:00:00",350,28.24,"2017-12-29 11:46:00",20.1,"2017-12-29 05:06:05",100,"2017-12-29 00:00:05",69.49,"2017-12-29 10:23:40",13.26,"2017-12-29 06:25:30",12.65,"2017-12-29 05:46:35",46.06,38.76
"2017-12-31 00:00:00",351,27.88,"2017-12-30 11:18:10",20.44,"2017-12-30 05:14:35",100,"2017-12-30 00:00:05",74.61,"2017-12-30 11:33:40",13.26,"2017-12-30 06:42:40",12.66,"2017-12-30 05:12:30",45.45,36.8
"2018-01-01 00:00:00",352,29.91,"2017-12-31 11:24:50",20.6,"2017-12-31 23:23:45",100,"2017-12-31 13:47:30",64.94,"2017-12-31 11:26:55",13.25,"2017-12-31 06:36:25",12.67,"2017-12-31 05:18:15",47.09,38.7
"2018-01-02 00:00:00",353,27.74,"2018-01-01 14:40:25",19.71,"2018-01-01 00:18:00",100,"2018-01-01 03:56:05",63.21,"2018-01-01 06:12:35",13.26,"2018-01-01 06:42:50",12.66,"2018-01-01 05:32:25",47.43,35.99
"2018-01-03 00:00:00",354,30.04,"2018-01-02 12:28:35",20.24,"2018-01-02 01:32:15",100,"2018-01-02 17:55:15",64.83,"2018-01-02 11:56:40",13.26,"2018-01-02 06:39:00",12.66,"2018-01-02 05:08:40",48.1,41.76
"2018-01-04 00:00:00",355,25.53,"2018-01-03 11:43:20",20.2,"2018-01-03 21:56:00",100,"2018-01-03 14:27:20",59.03,"2018-01-03 23:58:20",13.25,"2018-01-03 06:33:00",12.66,"2018-01-03 05:52:25",46.49,32.66
"2018-01-05 00:00:00",356,28.29,"2018-01-04 11:12:20",21.75,"2018-01-04 05:30:00",67.35,"2018-01-04 23:32:30",45.88,"2018-01-04 11:14:50",13.22,"2018-01-04 06:27:20",12.69,"2018-01-04 05:21:15",47.23,34.66
"2018-01-06 00:00:00",357,27.92,"2018-01-05 13:18:50",20.36,"2018-01-05 23:03:15",100,"2018-01-05 17:16:55",54.48,"2018-01-05 13:38:20",13.22,"2018-01-05 06:49:20",12.68,"2018-01-05 05:26:15",49.8,36.34
"2018-01-07 00:00:00",358,29.01,"2018-01-06 12:17:50",20.29,"2018-01-06 23:44:40",100,"2018-01-06 00:15:30",57.93,"2018-01-06 07:20:20",13.22,"2018-01-06 06:42:20",12.67,"2018-01-06 04:45:45",48.86,39.06
"2018-01-08 00:00:00",359,30.12,"2018-01-07 12:33:35",20.23,"2018-01-07 02:39:55",100,"2018-01-07 00:00:05",52.41,"2018-01-07 11:58:40",13.24,"2018-01-07 06:41:40",12.66,"2018-01-07 05:50:25",49.05,40.46
"2018-01-09 00:00:00",360,27.81,"2018-01-08 10:21:20",19.93,"2018-01-08 02:03:05",100,"2018-01-08 20:03:00",71.63,"2018-01-08 10:25:35",13.25,"2018-01-08 06:45:55",12.65,"2018-01-08 05:58:40",49.2,37.39
"2018-01-10 00:00:00",361,27.96,"2018-01-09 10:28:15",20.61,"2018-01-09 03:01:30",100,"2018-01-09 00:00:05",72.57,"2018-01-09 10:56:05",13.25,"2018-01-09 06:37:00",12.66,"2018-01-09 05:49:30",50.73,38.61
"2018-01-11 00:00:00",362,25.5,"2018-01-10 14:00:20",20.18,"2018-01-10 05:20:00",100,"2018-01-10 02:54:25",81.2,"2018-01-10 14:29:35",13.25,"2018-01-10 06:34:00",12.66,"2018-01-10 05:45:30",49.74,32.58
"2018-01-12 00:00:00",363,27.56,"2018-01-11 11:47:10",20.34,"2018-01-11 21:43:10",100,"2018-01-11 13:50:00",73.93,"2018-01-11 11:32:00",13.26,"2018-01-11 06:37:30",12.66,"2018-01-11 05:53:45",52.44,36.33
"2018-01-13 00:00:00",364,25.57,"2018-01-12 13:28:20",20.1,"2018-01-12 05:32:35",100,"2018-01-12 00:01:30",83.6,"2018-01-12 10:16:10",13.26,"2018-01-12 07:02:15",12.66,"2018-01-12 05:30:40",50.95,33.65
"2018-01-14 00:00:00",365,28.83,"2018-01-13 12:25:55",18.7,"2018-01-13 02:01:10",100,"2018-01-13 00:00:05",66.01,"2018-01-13 19:36:15",13.28,"2018-01-13 06:39:10",12.66,"2018-01-13 05:13:15",53.66,38.45
"2018-01-15 00:00:00",366,30.03,"2018-01-14 13:32:20",20.08,"2018-01-14 05:43:35",100,"2018-01-14 00:00:05",45.02,"2018-01-14 13:33:30",13.25,"2018-01-14 06:44:55",12.66,"2018-01-14 05:58:25",53.73,38.44
"2018-01-16 00:00:00",367,27.06,"2018-01-15 14:07:50",20.42,"2018-01-15 22:08:50",99.7,"2018-01-15 22:17:15",48.97,"2018-01-15 11:30:30",13.23,"2018-01-15 07:02:40",12.66,"2018-01-15 05:07:30",51.23,33.75
"2018-01-17 00:00:00",368,28.8,"2018-01-16 11:07:35",20.18,"2018-01-16 20:26:05",100,"2018-01-16 15:09:05",62.57,"2018-01-16 11:08:40",13.25,"2018-01-16 06:39:20",12.66,"2018-01-16 05:30:20",56.63,39.55
"2018-01-18 00:00:00",369,27.77,"2018-01-17 10:23:45",20.14,"2018-01-17 02:27:10",100,"2018-01-17 01:44:00",74.28,"2018-01-17 10:13:50",13.26,"2018-01-17 06:40:20",12.66,"2018-01-17 05:07:00",54.4,38.68
"2018-01-19 00:00:00",370,27.59,"2018-01-18 10:55:45",20.47,"2018-01-18 02:33:20",100,"2018-01-18 00:00:05",60.7,"2018-01-18 23:31:00",13.25,"2018-01-18 07:10:20",12.66,"2018-01-18 05:36:45",53.46,36.65
"2018-01-20 00:00:00",371,28.53,"2018-01-19 11:25:15",20.27,"2018-01-19 00:37:00",100,"2018-01-19 00:31:50",61.62,"2018-01-19 00:04:30",13.25,"2018-01-19 06:46:15",12.66,"2018-01-19 05:28:15",55.15,38.2
"2018-01-21 00:00:00",372,26.77,"2018-01-20 09:33:45",20.48,"2018-01-20 00:05:15",100,"2018-01-20 00:00:05",74.6,"2018-01-20 09:27:55",13.26,"2018-01-20 06:42:25",12.66,"2018-01-20 05:13:55",54.21,35.42
"2018-01-22 00:00:00",373,28.49,"2018-01-21 13:38:15",20.4,"2018-01-21 03:57:20",100,"2018-01-21 00:00:05",71.75,"2018-01-21 11:41:05",13.25,"2018-01-21 06:44:35",12.66,"2018-01-21 06:04:45",55.67,39.83
"2018-01-23 00:00:00",374,29.44,"2018-01-22 13:07:05",20.52,"2018-01-22 02:53:25",100,"2018-01-22 00:43:20",64.29,"2018-01-22 13:12:05",13.26,"2018-01-22 06:53:35",12.65,"2018-01-22 06:01:15",57.72,38.68
"2018-01-24 00:00:00",375,29.3,"2018-01-23 11:09:45",20.84,"2018-01-23 01:48:05",100,"2018-01-23 00:00:05",65.98,"2018-01-23 04:25:50",13.25,"2018-01-23 06:49:20",12.65,"2018-01-23 05:51:45",63.19,40.81
"2018-01-25 00:00:00",376,28.12,"2018-01-24 11:56:00",20.02,"2018-01-24 04:00:50",100,"2018-01-24 00:00:05",71.58,"2018-01-24 08:37:30",13.26,"2018-01-24 06:49:45",12.65,"2018-01-24 05:39:55",55.82,37.27
"2018-01-26 00:00:00",377,28.58,"2018-01-25 12:00:30",20.58,"2018-01-25 05:14:20",100,"2018-01-25 00:00:05",66.99,"2018-01-25 20:06:50",13.25,"2018-01-25 06:39:20",12.65,"2018-01-25 05:43:10",56.43,37.93
"2018-01-27 00:00:00",378,29.37,"2018-01-26 13:11:50",20.13,"2018-01-26 21:14:25",100,"2018-01-26 00:00:05",65.24,"2018-01-26 03:12:05",13.26,"2018-01-26 06:53:45",12.65,"2018-01-26 05:51:30",57.86,39.14
"2018-01-28 00:00:00",379,28.91,"2018-01-27 12:44:40",20.32,"2018-01-27 05:34:35",100,"2018-01-27 00:00:05",66.89,"2018-01-27 10:06:30",13.27,"2018-01-27 06:51:00",12.65,"2018-01-27 05:04:25",56.63,38.46
"2018-01-29 00:00:00",380,29.32,"2018-01-28 11:16:50",20.76,"2018-01-28 04:59:15",100,"2018-01-28 18:50:00",66.15,"2018-01-28 10:07:15",13.25,"2018-01-28 06:51:20",12.65,"2018-01-28 05:48:45",58.2,40.48
"2018-01-30 00:00:00",381,30.59,"2018-01-29 12:15:15",20.72,"2018-01-29 01:31:00",100,"2018-01-29 00:42:20",59.35,"2018-01-29 12:15:40",13.26,"2018-01-29 06:55:10",12.65,"2018-01-29 04:38:00",59.69,42.53
"2018-01-31 00:00:00",382,31.12,"2018-01-30 10:29:15",20.18,"2018-01-30 02:29:15",100,"2018-01-30 00:00:05",39.51,"2018-01-30 10:29:45",13.26,"2018-01-30 07:00:25",12.64,"2018-01-30 04:42:45",60.7,41.16
"2018-02-01 00:00:00",383,29.06,"2018-01-31 11:48:05",20.57,"2018-01-31 05:27:40",100,"2018-01-31 00:12:05",68.15,"2018-01-31 09:59:20",13.25,"2018-01-31 06:55:25",12.64,"2018-01-31 06:00:00",58.81,38.83
"2018-02-02 00:00:00",384,31.18,"2018-02-01 12:31:25",21.05,"2018-02-01 02:23:40",100,"2018-02-01 00:00:05",54.75,"2018-02-01 10:46:15",13.24,"2018-02-01 06:38:35",12.64,"2018-02-01 05:53:45",58.81,42.28
"2018-02-03 00:00:00",385,31.42,"2018-02-02 13:15:35",20.36,"2018-02-02 04:50:10",100,"2018-02-02 01:09:05",56.3,"2018-02-02 23:57:00",13.25,"2018-02-02 06:59:20",12.64,"2018-02-02 05:12:15",61.79,43.12
"2018-02-04 00:00:00",386,30.88,"2018-02-03 13:30:05",21.74,"2018-02-03 02:58:05",98.1,"2018-02-03 19:28:45",45.85,"2018-02-03 23:40:15",13.23,"2018-02-03 06:52:20",12.65,"2018-02-03 04:35:40",59.82,42.96
"2018-02-05 00:00:00",387,30.22,"2018-02-04 11:57:45",20.78,"2018-02-04 22:11:15",100,"2018-02-04 20:21:20",35.9,"2018-02-04 05:34:40",13.22,"2018-02-04 06:56:20",12.65,"2018-02-04 04:15:30",57.92,40.56
"2018-02-06 00:00:00",388,31.08,"2018-02-05 12:47:30",21,"2018-02-05 23:21:05",98.9,"2018-02-05 23:22:50",29.13,"2018-02-05 09:38:05",13.24,"2018-02-05 06:54:40",12.64,"2018-02-05 04:57:50",59.69,41.98
"2018-02-07 00:00:00",389,30.83,"2018-02-06 11:51:50",20.84,"2018-02-06 02:07:50",100,"2018-02-06 19:09:15",53.26,"2018-02-06 04:38:40",13.24,"2018-02-06 06:51:40",12.64,"2018-02-06 05:53:55",58.06,41.66
"2018-02-08 00:00:00",390,30.65,"2018-02-07 11:18:20",20.59,"2018-02-07 02:42:35",100,"2018-02-07 00:00:05",54.12,"2018-02-07 10:09:30",13.23,"2018-02-07 06:41:00",12.64,"2018-02-07 05:59:20",58.75,41.25
